p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.44589238602866e-15,0.983445444448133,0.266,0.225,4.33767715808597e-12,0,EHBP1L1
4.17861473011308e-15,1.41550893381578,0.28,0.309,1.25358441903393e-11,0,MOCS2
5.4037987167019e-15,2.87696610097607,0.256,0.17,1.62113961501057e-11,0,FAM189A2
5.55356651470492e-15,0.836094631440294,0.321,0.325,1.66606995441148e-11,0,DSCAML1
1.25554092392769e-14,4.55938069298339,0.351,0.253,3.76662277178307e-11,0,LMOD1
1.31462395125735e-14,0.759769754411489,0.239,0.259,3.94387185377204e-11,0,TRAPPC6A
1.68667452992799e-14,1.31308741288629,0.265,0.233,5.06002358978396e-11,0,ELOVL2
1.00670228620336e-13,1.21690019550306,0.331,0.309,3.02010685861008e-10,0,NR2C2AP
2.18985496360318e-13,0.575052551704958,0.398,0.371,6.56956489080955e-10,0,TACC2
2.27242699291066e-13,0.764585284434793,0.208,0.262,6.81728097873198e-10,0,PEAK1
2.34237414478131e-13,3.28535307124847,0.384,0.377,7.02712243434394e-10,0,PDZD4
2.37741802749885e-13,1.04255084178729,0.289,0.22,7.13225408249654e-10,0,TNFAIP3
3.06258938639391e-13,2.2828572384664,0.23,0.299,9.18776815918172e-10,0,PTPRG
1.05013873614206e-12,1.26388172267822,0.321,0.27,3.15041620842617e-09,0,LOXL2
2.35646866193764e-12,2.85182450793159,0.281,0.254,7.06940598581292e-09,0,DNAH11
2.38228762862691e-12,0.579794474223844,0.25,0.23,7.14686288588074e-09,0,PDE1C
4.10884959229154e-12,4.28884500647555,0.407,0.354,1.23265487768746e-08,0,DPY19L1
4.99670825709958e-12,1.88810406702853,0.32,0.273,1.49901247712987e-08,0,AHCYL2
1.31134023492952e-11,0.517276416181708,0.16,0.299,3.93402070478857e-08,0,MYL12A
3.5973272908041e-11,0.731628898367081,0.403,0.345,1.07919818724123e-07,0,DOK6
4.26919824264716e-11,4.794716332852,0.277,0.359,1.28075947279415e-07,0,TIMM10
6.09080648150557e-11,1.58898909920596,0.28,0.261,1.82724194445167e-07,0,PTPRJ
9.9815210076444e-11,1.20813165153995,0.398,0.338,2.99445630229332e-07,0,LDLRAD4
1.64363646201201e-10,0.579711123422765,0.29,0.22,4.93090938603603e-07,0,UBASH3B
4.26391528002092e-10,0.466777901853035,0.292,0.286,1.27917458400628e-06,0,GAB2
4.89137957841206e-10,0.751451497054068,0.259,0.239,1.46741387352362e-06,0,SH2D5
5.47356430927774e-10,0.856137762834126,0.293,0.282,1.64206929278332e-06,0,HUNK
6.83752115814257e-10,1.01705222590685,0.265,0.207,2.05125634744277e-06,0,CATSPER3
1.8072174218357e-09,2.09882658822042,0.295,0.252,5.42165226550711e-06,0,ADCY10
2.35731902188389e-09,2.44829836689439,0.273,0.281,7.07195706565166e-06,0,INPP1
2.39583579635884e-09,0.616422747906256,0.285,0.255,7.18750738907651e-06,0,RGS7BP
3.38429824277076e-09,0.623253659718054,0.28,0.297,1.01528947283123e-05,0,PRKN
6.82194267121179e-09,1.06365905588623,0.27,0.247,2.04658280136354e-05,0,EFCAB6
8.25392080425108e-09,1.41765568080684,0.221,0.269,2.47617624127532e-05,0,MYO16
1.06591221304374e-08,1.17247474067122,0.375,0.263,3.19773663913121e-05,0,NTNG2
1.56040139769218e-08,0.86039901314641,0.261,0.205,4.68120419307653e-05,0,VRK2
2.03648295275351e-08,0.2836402385319,0.298,0.357,6.10944885826052e-05,0,SSNA1
4.52445790970051e-08,1.25491048972955,0.251,0.305,0.000135733737291015,0,CCDC34
8.70058703327079e-08,1.54018472235328,0.373,0.362,0.000261017610998124,0,TKT
2.3266892617633e-06,2.17856405323181,0.267,0.277,0.00698006778528989,0,MICAL1
2.47584059682259e-06,0.330564990677339,0.24,0.352,0.00742752179046778,0,CNBP
3.34103362990933e-06,6.65635534929549,0.28,0.26,0.010023100889728,0,SNTG1
4.65068371367034e-06,0.36543428393004,0.185,0.272,0.013952051141011,0,CMSS1
6.41287609457565e-06,1.91206304697446,0.254,0.249,0.019238628283727,0,STXBP5L
7.7662724918309e-06,1.69896439443271,0.281,0.218,0.0232988174754927,0,THSD7A
1.47699806338441e-05,0.706041957327541,0.192,0.26,0.0443099419015322,0,NFS1
1.89348613105078e-05,0.63039976537437,0.339,0.347,0.0568045839315235,0,PDE4B
5.60282691622972e-05,1.68202163985445,0.272,0.256,0.168084807486891,0,D630003M21RIK
5.81014506664704e-05,1.33988334106782,0.273,0.235,0.174304351999411,0,NEB
6.51985845723856e-05,1.60213230259844,0.19,0.257,0.195595753717157,0,GARNL3
7.75139930460873e-05,0.261287140708912,0.286,0.364,0.232541979138262,0,CEBPZOS
0.000101671812435383,4.16110196508843,0.342,0.349,0.305015437306149,0,SNRPC
0.000112256990154294,0.365539878007816,0.262,0.282,0.336770970462883,0,NRIP1
0.000114729891267622,0.574069273412305,0.226,0.335,0.344189673802865,0,1110032A03RIK
0.000175579308519837,0.799938147934471,0.29,0.178,0.526737925559512,0,ADAMTS5
0.000315163253850018,5.10402149758963,0.257,0.227,0.945489761550054,0,CACNA1H
0.000427493732848615,0.742105910555318,0.36,0.306,1,0,TRAK1
0.000991085134490998,0.393923178861096,0.256,0.211,1,0,HYDIN
0.00141730347161559,1.67103252135273,0.264,0.23,1,0,MC1R
0.00293595665666491,1.69897892244011,0.259,0.305,1,0,PIK3R1
0.00513803114194087,0.35307874152581,0.231,0.257,1,0,DNAH1
0,8.65238067494499,0.699,0.234,0,1,NDRG1
0,8.64754460482087,0.61,0.219,0,1,TMTC1
0,5.99401153948688,0.685,0.231,0,1,OMA1
0,5.95675085790814,0.803,0.245,0,1,LDB2
0,5.93189449429169,0.88,0.447,0,1,STMN4
0,5.86605898460826,0.614,0.222,0,1,NEFM
0,5.42910870230576,0.884,0.366,0,1,KHDRBS2
0,5.20721824709833,0.815,0.315,0,1,NTM
0,5.11457196441281,0.702,0.279,0,1,CSRNP3
0,4.93440095100244,0.92,0.329,0,1,ROBO1
0,4.52683086087447,0.87,0.352,0,1,CSRP2
0,4.43608315063917,0.758,0.247,0,1,S100A10
0,4.21863863913946,0.756,0.354,0,1,MSRA
0,4.1020812972865,0.775,0.251,0,1,KCNQ5
0,3.93584683135027,0.99,0.534,0,1,TMSB10
0,3.92698655356506,0.74,0.349,0,1,ADGRL3
0,3.90070794624532,0.747,0.265,0,1,KIRREL3
0,3.7284157036772,0.871,0.313,0,1,PLK2
0,3.64912023323935,0.819,0.305,0,1,RSPO3
0,3.62471906603675,0.584,0.312,0,1,LDHA
0,3.51624043263813,0.824,0.347,0,1,BCL11B
0,3.48012594187804,0.88,0.272,0,1,FEZF2
0,3.47842862403298,0.952,0.355,0,1,PTPRD
0,3.4348166250511,0.764,0.356,0,1,SSBP2
0,3.41191888438739,0.797,0.328,0,1,CLSTN2
0,3.22137797654811,0.987,0.576,0,1,TUBB3
0,3.21937899099201,0.85,0.329,0,1,PRNP
0,3.16420279339883,0.715,0.242,0,1,RYR3
0,3.12746637487329,0.808,0.332,0,1,SCHIP1
0,3.09334907812614,0.839,0.389,0,1,MGST3
0,3.07231374369469,0.866,0.44,0,1,FABP5
0,2.7182916536919,0.606,0.2,0,1,NEFL
0,2.66129129624893,0.906,0.428,0,1,ID2
0,2.5601499305067,0.931,0.362,0,1,DAB1
0,2.54777674843347,0.893,0.457,0,1,TIAM2
0,2.53813695640974,0.588,0.197,0,1,GLRA2
0,2.5205404811718,0.725,0.242,0,1,SLA
0,2.48971783001033,0.747,0.359,0,1,REEP1
0,2.29214652227363,0.924,0.376,0,1,MAPT
0,2.25672861835149,0.683,0.395,0,1,LMO1
0,2.14951437102084,0.747,0.434,0,1,ZEB2
0,1.98783292033128,0.977,0.398,0,1,STMN2
0,1.86576987194395,0.878,0.415,0,1,BHLHE22
0,1.86197178263099,0.87,0.414,0,1,PDE4D
0,1.8528236290612,0.749,0.413,0,1,RABGAP1L
0,1.83648503356836,0.876,0.356,0,1,SOX5
0,1.83392863412265,0.716,0.272,0,1,LRRTM1
0,1.73039572825064,0.662,0.269,0,1,CPLX1
0,1.65976810240737,0.909,0.31,0,1,RUNX1T1
0,1.57217195833896,0.823,0.447,0,1,NCAM1
0,1.55580082848176,0.618,0.276,0,1,SLC6A15
0,1.55267572473939,0.863,0.491,0,1,GM1673
0,1.53217472848958,0.904,0.261,0,1,OPCML
0,1.49865004528542,0.953,0.562,0,1,ACTG1
0,1.49322804784437,0.632,0.339,0,1,ELMOD1
0,1.49295063438283,0.506,0.215,0,1,LRRTM3
0,1.46073229545561,0.706,0.431,0,1,GPC2
0,1.43217260156559,0.853,0.449,0,1,UCHL1
0,1.41590172796246,0.945,0.509,0,1,NSG1
0,1.40445804165285,0.797,0.357,0,1,FGF14
0,1.40059897251393,0.874,0.395,0,1,SHTN1
0,1.37568231712862,0.602,0.251,0,1,SCN2A
0,1.303172004107,0.805,0.375,0,1,SNAP25
0,1.27547244021128,0.73,0.275,0,1,TOX
0,1.25973002439329,0.831,0.385,0,1,ACTL6B
0,1.24400426735619,0.739,0.4,0,1,BACH2
0,1.20910083890686,0.948,0.46,0,1,MAP1B
0,1.17928195797791,0.89,0.609,0,1,SOX4
0,1.17748871089725,0.139,0.427,0,1,EPHA3
0,1.16935516005534,0.943,0.489,0,1,STMN3
0,1.15892463647674,0.722,0.32,0,1,AIG1
0,1.15675095000969,0.903,0.503,0,1,CRMP1
0,1.06314181640684,0.809,0.374,0,1,ACP1
0,1.03863312730148,0.842,0.425,0,1,LRRC7
0,0.954315624370921,0.693,0.362,0,1,PRKAR2B
0,0.93764847291092,0.795,0.341,0,1,RAC3
0,0.923469654813421,0.798,0.406,0,1,CRIP2
0,0.896214524795805,0.894,0.457,0,1,NAV3
0,0.882356663426751,0.731,0.402,0,1,SOBP
0,0.867081032906187,0.711,0.345,0,1,SYT1
0,0.833043327444196,0.531,0.181,0,1,KIF26A
0,0.782110795283032,0.669,0.367,0,1,SH3BP5
0,0.772167241115674,0.946,0.591,0,1,STMN1
0,0.739364960626509,0.833,0.531,0,1,PPP2R2B
0,0.738171065566515,0.832,0.251,0,1,ISLR2
0,0.720666604511253,0.869,0.371,0,1,IFNGR2
0,0.718381821121406,0.773,0.35,0,1,PRKCE
0,0.710121704989722,0.908,0.468,0,1,CELF2
0,0.666244861087328,0.932,0.621,0,1,NEUROD6
0,0.642394274646634,0.845,0.48,0,1,APLP1
0,0.638382546408987,0.628,0.293,0,1,JPH4
0,0.595267129185229,0.69,0.443,0,1,RAB3C
0,0.594971293634286,0.85,0.385,0,1,NELL2
0,0.587364600966057,0.787,0.475,0,1,GRIA2
0,0.559334650391024,0.743,0.467,0,1,NBEA
0,0.495673007059212,0.782,0.48,0,1,MAP2
0,0.489731039745182,0.862,0.313,0,1,GRIN2B
0,0.422841890064346,0.849,0.299,0,1,NRG3
0,0.409342161187881,0.882,0.478,0,1,EIF4A2
0,0.391256877658261,0.682,0.365,0,1,CACNA1C
0,0.370610881563679,0.796,0.523,0,1,ELAVL3
0,0.362369142959388,0.795,0.281,0,1,CDH13
0,0.317005830411856,0.605,0.337,0,1,CABP1
0,0.311461096855226,0.666,0.387,0,1,SMARCA2
0,0.288642033519613,0.709,0.402,0,1,NTRK3
0,0.283974929027908,0.976,0.553,0,1,MLLT11
1.60364160383652e-307,4.90303062167236,0.579,0.217,4.81092481150956e-304,1,CCBE1
1.72237169446324e-306,1.21835622306812,0.553,0.201,5.16711508338971e-303,1,HSPA12A
1.76975515901725e-300,0.707422041459386,0.664,0.365,5.30926547705174e-297,1,CD200
1.78304739165424e-299,5.41414136633473,0.583,0.226,5.34914217496273e-296,1,TRMT9B
1.43669445480681e-291,1.64480568296358,0.635,0.375,4.31008336442043e-288,1,ZSWIM6
4.25851657421599e-291,2.46277963026621,0.561,0.3,1.2775549722648e-287,1,KCNN2
5.75692620302980e-291,0.634857267322923,0.541,0.177,1.72707786090894e-287,1,MGAT4C
1.4761727331565e-285,0.528013354636881,0.682,0.449,4.42851819946949e-282,1,TNIK
2.68276340987892e-271,0.385239911549758,0.606,0.364,8.04829022963677e-268,1,CNTN2
8.46043263833163e-271,3.55956506938344,0.613,0.372,2.53812979149949e-267,1,FOXP1
1.04088059149403e-268,2.804519849426,0.583,0.285,3.12264177448209e-265,1,CAMK2B
1.61952613230093e-258,1.6525158425249,0.539,0.218,4.8585783969028e-255,1,GADD45B
1.26873377732788e-257,1.04206753458076,0.728,0.539,3.80620133198363e-254,1,MPPED1
2.06255173852596e-256,2.20961164660341,0.574,0.262,6.18765521557788e-253,1,FLRT2
1.82743274805648e-255,0.928088649931285,0.678,0.45,5.48229824416943e-252,1,CLMP
3.42513028276665e-255,0.884257196550286,0.676,0.443,1.02753908482999e-251,1,ANKRD12
1.1230435821523e-251,2.95263635106855,0.52,0.198,3.36913074645691e-248,1,VAV3
3.69629255288355e-249,0.713455891485626,0.539,0.221,1.10888776586507e-245,1,ASIC2
1.32439336810668e-241,4.61532238398636,0.524,0.194,3.97318010432004e-238,1,GPR176
5.67886326787339e-237,0.259929899495381,0.144,0.343,1.70365898036202e-233,1,CDH4
3.26969919698791e-235,0.747155529151287,0.61,0.379,9.80909759096374e-232,1,ENC1
1.96714737340775e-232,4.44823331294826,0.588,0.362,5.90144212022324e-229,1,PRDM8
2.04742474330732e-222,5.66418780091734,0.624,0.4,6.14227422992197e-219,1,KIDINS220
2.20562574408654e-219,1.00214403754479,0.511,0.193,6.61687723225962e-216,1,CTNNA3
5.59150147748261e-219,1.21574574898085,0.572,0.307,1.67745044324478e-215,1,ITPR1
6.8104722412146e-217,0.369691983224964,0.564,0.313,2.04314167236438e-213,1,EDIL3
2.23531035251458e-209,0.330848069956345,0.56,0.337,6.70593105754375e-206,1,SOCS2
3.87187135404231e-206,9.24044333179383,0.489,0.183,1.16156140621269e-202,1,DACT1
8.98498860540929e-199,6.26850022136717,0.537,0.209,2.69549658162279e-195,1,TNR
1.19012454878943e-197,0.44003529746491,0.184,0.295,3.57037364636828e-194,1,RAB8B
2.37426417344102e-197,0.429134031909777,0.595,0.378,7.12279252032305e-194,1,SMPD3
6.98392713470822e-189,2.26429526843466,0.446,0.168,2.09517814041247e-185,1,RGS4
4.15998141682303e-187,0.270683769113103,0.683,0.488,1.24799442504691e-183,1,RBFOX2
1.20746570071291e-186,1.25383037337796,0.51,0.23,3.62239710213872e-183,1,STK32B
9.1490612635725e-183,0.816799109686818,0.549,0.3,2.74471837907175e-179,1,CNKSR2
1.54158491415279e-181,3.34692333776888,0.633,0.412,4.62475474245838e-178,1,ERC2
8.53143135389463e-181,0.848951774588138,0.548,0.348,2.55942940616839e-177,1,APBB2
6.16429351424785e-175,1.29311412091525,0.497,0.235,1.84928805427435e-171,1,NRIP1
5.35388631401222e-173,0.745617580171931,0.591,0.394,1.60616589420367e-169,1,ATRNL1
6.94936109447139e-169,4.04890272084014,0.514,0.199,2.08480832834142e-165,1,CHST8
3.82072274997509e-166,0.423318920375634,0.451,0.172,1.14621682499253e-162,1,MEIG1
6.52146442471076e-166,0.861755876317728,0.56,0.315,1.95643932741323e-162,1,DOK6
8.38842296686905e-162,0.303979413281931,0.551,0.362,2.51652689006072e-158,1,GTDC1
1.35234989600088e-156,1.07042504737702,0.455,0.198,4.05704968800263e-153,1,TSHZ2
3.28907595847068e-155,4.41472496498494,0.521,0.225,9.86722787541204e-152,1,RGS7
6.37246033109343e-151,3.39514772647853,0.495,0.217,1.91173809932803e-147,1,FRMD3
9.20598276637354e-150,1.2574386083103,0.522,0.348,2.76179482991206e-146,1,NDUFAF2
5.65000131355262e-148,1.92106367587058,0.54,0.349,1.69500039406579e-144,1,DOCK4
1.01491810737143e-147,2.69260063237473,0.599,0.413,3.0447543221143e-144,1,CADPS
6.91253805850974e-139,1.13360406838495,0.49,0.193,2.07376141755292e-135,1,SH2D5
1.0575011301909e-129,2.92158384257998,0.539,0.353,3.17250339057269e-126,1,LMO4
3.38737046229374e-122,0.646664759632225,0.5,0.291,1.01621113868812e-118,1,UBE2QL1
2.12172937204989e-119,1.96075524845206,0.439,0.202,6.36518811614966e-116,1,NPY
9.01694006649123e-119,2.43476011494734,0.446,0.304,2.70508201994737e-115,1,FGFR1
9.78364853689783e-119,3.34694512427793,0.462,0.242,2.93509456106935e-115,1,KLF6
2.06848635810436e-118,1.19522242185054,0.171,0.253,6.20545907431308e-115,1,TTC39C
4.97909944185207e-117,1.221469475,0.421,0.153,1.49372983255562e-113,1,SGCZ
1.11125053439041e-116,5.2289814907526,0.218,0.317,3.33375160317124e-113,1,RBPJ
5.93443921459481e-115,2.47995543643857,0.23,0.289,1.78033176437844e-111,1,NR6A1
1.94610281103987e-112,6.05154517371685,0.505,0.236,5.8383084331196e-109,1,PPP1R16B
4.75621032813358e-111,3.25770978596232,0.422,0.144,1.42686309844007e-107,1,BMP3
7.07979237833397e-109,0.347739732612599,0.371,0.188,2.12393771350019e-105,1,CRYM
1.59770964837377e-100,3.78178837208829,0.495,0.298,4.79312894512131e-97,1,EPB41L3
9.56445003727772e-98,1.38706870433605,0.621,0.496,2.86933501118332e-94,1,DPYSL2
4.95342851925688e-97,1.57895362308084,0.466,0.242,1.48602855577706e-93,1,CAMK1D
3.98343754207217e-91,0.678019889462464,0.515,0.33,1.19503126262165e-87,1,LRRC4C
7.19936534108055e-87,0.93781089459257,0.183,0.292,2.15980960232417e-83,1,NAA50
7.62579383718483e-84,0.728416156925066,0.353,0.162,2.28773815115545e-80,1,SYT6
2.22840758029375e-81,1.15069195515411,0.442,0.226,6.68522274088125e-78,1,DNAJC6
4.19895876297113e-80,1.45190365989482,0.399,0.197,1.25968762889134e-76,1,GM1141
4.35154849456007e-77,1.47573847839594,0.466,0.281,1.30546454836802e-73,1,UCP2
4.6548319759448e-77,1.83408061527934,0.469,0.273,1.39644959278344e-73,1,SH3GL3
1.46682952338056e-73,5.9679245420136,0.478,0.201,4.40048857014168e-70,1,GUCY1A1
9.0114080493264e-73,1.91592482863565,0.402,0.185,2.70342241479792e-69,1,MACC1
2.48799377360189e-72,4.33404618742829,0.252,0.285,7.46398132080567e-69,1,RELB
1.4563407324808e-71,4.95974762461804,0.196,0.314,4.36902219744239e-68,1,RGS16
1.80265508003901e-69,1.56119601055797,0.389,0.154,5.40796524011702e-66,1,ANKRD55
1.98556718048493e-67,3.13310185591329,0.432,0.155,5.95670154145479e-64,1,NR4A3
8.04113526344113e-66,1.73924337693463,0.251,0.192,2.41234057903234e-62,1,FLACC1
1.15121564067536e-65,0.826862322263694,0.22,0.268,3.45364692202608e-62,1,ETV6
1.02312783353469e-64,6.84661858982479,0.168,0.263,3.06938350060407e-61,1,SH3D19
7.92733379162841e-64,0.283396248379463,0.364,0.156,2.37820013748852e-60,1,GSG1L
7.07407683212196e-62,1.82562310715481,0.212,0.351,2.12222304963659e-58,1,FAM110A
1.03336050319484e-60,1.21254949127918,0.452,0.268,3.10008150958453e-57,1,KCNMB4
1.77373016098774e-59,0.615550552709994,0.512,0.399,5.32119048296321e-56,1,TIPRL
2.791046823906e-58,0.606991600837647,0.267,0.206,8.37314047171801e-55,1,CBLN4
3.55947558821666e-56,0.41499994232778,0.384,0.154,1.067842676465e-52,1,POPDC3
3.3935495121895e-55,1.26832875308769,0.258,0.152,1.01806485365685e-51,1,GPR26
7.64756757291129e-55,1.70147470406466,0.25,0.169,2.29427027187339e-51,1,TRPC7
1.10069386848075e-54,0.989359961442591,0.258,0.234,3.30208160544225e-51,1,SEL1L3
3.82041872297376e-54,1.63338597343246,0.285,0.239,1.14612561689213e-50,1,TEK
9.92325392406514e-53,0.893769144858023,0.253,0.206,2.97697617721954e-49,1,NOSTRIN
2.29989509715133e-51,2.62226181121303,0.45,0.236,6.89968529145398e-48,1,GABRG2
2.55484033240853e-51,0.745637692373798,0.389,0.252,7.6645209972256e-48,1,SLC4A4
2.26562744477882e-50,2.20181364661538,0.418,0.237,6.79688233433645e-47,1,SDCBP2
5.02301271305233e-50,0.68593769915973,0.476,0.362,1.5069038139157e-46,1,ADGRL2
7.00467927233669e-50,0.773633116718313,0.382,0.202,2.10140378170101e-46,1,CHRM3
5.4572922351163e-45,1.35553021469092,0.259,0.231,1.63718767053489e-41,1,DNAH10
1.20579198380019e-44,0.947639756257002,0.263,0.193,3.61737595140056e-41,1,TMEM268
2.67438617712485e-43,4.09635810282511,0.473,0.298,8.02315853137454e-40,1,XKR4
4.14826554388816e-43,1.60706431088688,0.389,0.169,1.24447966316645e-39,1,KCTD8
7.73900421043926e-43,1.30680728463357,0.424,0.25,2.32170126313178e-39,1,LINGO3
1.40914981446839e-42,0.610334593937604,0.348,0.225,4.22744944340516e-39,1,FIG4
1.65608435811212e-42,0.60375385033239,0.428,0.289,4.96825307433637e-39,1,FAM20C
8.19650893903785e-42,1.77967409819422,0.412,0.201,2.45895268171135e-38,1,ARHGEF33
2.21741317794453e-41,1.77734625111495,0.314,0.165,6.65223953383359e-38,1,ADAMTSL1
8.85737506756946e-41,0.699419817457725,0.378,0.199,2.65721252027084e-37,1,PCSK2
2.91134419695443e-40,1.06175247892528,0.384,0.227,8.73403259086328e-37,1,ACKR3
4.22307113644586e-40,0.663602822991633,0.257,0.225,1.26692134093376e-36,1,CCDC83
7.07792787149853e-40,1.51086925654613,0.39,0.215,2.12337836144956e-36,1,OLFML2B
8.0059705830573e-39,0.781723781518176,0.403,0.262,2.40179117491719e-35,1,SPRED2
2.19603052025909e-38,1.48770108181947,0.276,0.231,6.58809156077727e-35,1,KCNMB2
3.54503895396151e-37,3.58576573974244,0.269,0.236,1.06351168618845e-33,1,CDH7
1.44588064872407e-36,1.37865566396231,0.287,0.238,4.3376419461722e-33,1,CCDC169
1.79316016102402e-36,0.495218266665504,0.452,0.25,5.37948048307205e-33,1,CACNA1B
2.22162576998849e-36,0.827911113800754,0.436,0.256,6.66487730996546e-33,1,MUSK
3.2301637614493e-34,1.3577529761492,0.27,0.233,9.69049128434789e-31,1,NPSR1
5.77922697522762e-34,3.21015690304864,0.246,0.335,1.73376809256829e-30,1,CARHSP1
8.28080164614707e-34,1.56679728665686,0.252,0.198,2.48424049384412e-30,1,OTOA
1.42105630637627e-33,2.18526130944508,0.373,0.208,4.26316891912881e-30,1,RNF32
1.96975738709185e-33,2.32339975588812,0.483,0.397,5.90927216127555e-30,1,FAT3
3.4049974206447e-32,1.18524208061477,0.268,0.176,1.02149922619341e-28,1,TRHR
3.67696317765831e-32,2.13659160710128,0.377,0.22,1.10308895329749e-28,1,TSPAN18
5.98722418109047e-32,1.64218354407504,0.335,0.343,1.79616725432714e-28,1,LCORL
1.36581409057535e-31,1.3815483575028,0.336,0.166,4.09744227172604e-28,1,ZMYND10
1.63444196723019e-31,6.02882676175411,0.379,0.286,4.90332590169058e-28,1,RORB
4.26699616015201e-31,0.446017045714538,0.401,0.298,1.2800988480456e-27,1,DTNBP1
5.03813680540732e-31,2.54099402830394,0.376,0.216,1.5114410416222e-27,1,PACSIN1
6.22653486187566e-31,2.9304551478942,0.267,0.214,1.8679604585627e-27,1,3110082I17RIK
9.32504790821015e-31,1.28491919784756,0.274,0.187,2.79751437246304e-27,1,NTSR1
3.2886483447251e-30,0.489464931583903,0.371,0.206,9.86594503417531e-27,1,COL4A2
8.23924669559747e-30,2.01988262995699,0.262,0.218,2.47177400867924e-26,1,OSBPL10
1.08940042560336e-29,2.08369181456121,0.297,0.171,3.26820127681009e-26,1,PLEKHG1
6.81314516265777e-29,0.781735115493537,0.3,0.386,2.04394354879733e-25,1,TMA7
1.61953293785758e-28,5.83126654847219,0.359,0.183,4.85859881357273e-25,1,FSIP1
3.92479035513635e-28,1.26439715238849,0.322,0.288,1.17743710654091e-24,1,OXR1
3.39536327016494e-27,0.38877420404952,0.276,0.188,1.01860898104948e-23,1,ZFP804B
1.53240199927705e-24,1.66701663028641,0.409,0.241,4.59720599783114e-21,1,SYN3
3.40431414137756e-24,1.20981619918942,0.479,0.296,1.02129424241327e-20,1,CACNA1A
8.67809007969152e-24,0.408465552939539,0.285,0.222,2.60342702390746e-20,1,ALKAL1
2.48315765040601e-23,1.33962435081717,0.265,0.134,7.44947295121802e-20,1,STUM
3.0952561492e-23,0.592721978653096,0.371,0.173,9.28576844760001e-20,1,CCDC65
3.98574840900817e-23,2.78237077551711,0.399,0.182,1.19572452270245e-19,1,FAM163A
4.52304293557821e-23,0.802419199187327,0.267,0.177,1.35691288067346e-19,1,KCNH1
1.01031967889391e-22,0.46882783237251,0.261,0.173,3.03095903668174e-19,1,KCNIP2
3.37797776352755e-22,0.620973368608567,0.411,0.237,1.01339332905827e-18,1,EDARADD
1.94083921775843e-21,0.70443722444416,0.284,0.217,5.82251765327528e-18,1,FMN1
3.08426526639576e-21,0.766567557235119,0.426,0.249,9.25279579918728e-18,1,KCNJ3
1.12668326619971e-19,0.959653373358313,0.258,0.21,3.38004979859914e-16,1,CFAP61
2.15819947490913e-19,0.965614422536103,0.271,0.2,6.47459842472739e-16,1,REC114
9.12928294245592e-19,1.90545182406127,0.395,0.343,2.73878488273677e-15,1,CEBPZOS
1.43813173687538e-18,1.28150204411028,0.276,0.158,4.31439521062613e-15,1,TFPI
1.89422823369374e-18,0.369432290908263,0.254,0.202,5.68268470108122e-15,1,RNF43
3.34602797921342e-18,1.29119018716689,0.299,0.205,1.00380839376403e-14,1,ETS1
6.22470617001548e-18,1.71936745687459,0.262,0.224,1.86741185100465e-14,1,ALAS2
9.15307826216574e-18,1.63011114085075,0.258,0.229,2.74592347864972e-14,1,COL9A1
1.06142320653233e-17,2.15571273648761,0.366,0.156,3.18426961959698e-14,1,FAM71D
